x_position,y_position,z_position,ray_tracing_signal,path_loss_signal,difference
46.0,42.0,1.5,-61.755187648435424,-42.755187648435424,-19.0
46.0,44.0,1.5,-61.56452021947115,-42.56452021947115,-19.0
46.0,46.0,1.5,-61.56452021947115,-42.56452021947115,-19.0
46.0,48.0,1.5,-61.755187648435424,-42.755187648435424,-19.0
46.0,50.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
46.0,52.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
46.0,54.0,1.5,-59.39850388448616,-40.39850388448616,-19.0
46.0,56.0,1.5,-54.51137197483072,-39.51137197483072,-15.0
46.0,58.0,1.5,-53.87662331442036,-38.87662331442036,-15.0
46.0,60.0,1.5,-53.64260334851798,-38.64260334851798,-15.0
46.0,62.0,1.5,-53.87662331442036,-38.87662331442036,-15.0
46.0,64.0,1.5,-54.51137197483072,-39.51137197483072,-15.0
46.0,66.0,1.5,-59.39850388448616,-40.39850388448616,-19.0
46.0,68.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
46.0,70.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
46.0,72.0,1.5,-62.40378599560063,-43.40378599560063,-19.0
46.0,74.0,1.5,-63.33962214061199,-44.33962214061199,-19.0
46.0,76.0,1.5,-64.21627218184727,-45.21627218184727,-19.0
46.0,78.0,1.5,-65.03391758649019,-46.03391758649019,-19.0
46.0,80.0,1.5,-69.79594450017083,-46.79594450017083,-23.0
46.0,82.0,1.5,-70.506925074122,-47.506925074121995,-23.0
46.0,84.0,1.5,-71.171650088646,-48.171650088646004,-23.0
46.0,86.0,1.5,-71.30361450851785,-48.30361450851785,-23.0
46.0,88.0,1.5,-71.48187691604997,-48.48187691604997,-23.0
46.0,90.0,1.5,-71.70081863776846,-48.700818637768464,-23.0
46.0,92.0,1.5,-71.95424096607849,-48.95424096607849,-23.0
46.0,94.0,1.5,-72.23583927977211,-49.23583927977211,-23.0
46.0,96.0,1.5,-72.53957699584578,-49.53957699584578,-23.0
46.0,98.0,1.5,-72.85993931584886,-49.85993931584886,-23.0
46.0,100.0,1.5,-73.19207374969952,-50.19207374969952,-23.0
48.0,0.0,1.5,-75.5345708648195,-52.5345708648195,-23.0
48.0,2.0,1.5,-75.2924279103143,-52.2924279103143,-23.0
48.0,4.0,1.5,-75.05794118525972,-52.05794118525972,-23.0
48.0,6.0,1.5,-74.81586118861344,-51.81586118861344,-23.0
48.0,8.0,1.5,-74.41587940237753,-51.41587940237753,-23.0
48.0,10.0,1.5,-74.00330132839272,-51.00330132839272,-23.0
48.0,12.0,1.5,-73.57827825615396,-50.578278256153965,-23.0
48.0,14.0,1.5,-73.14129086868519,-50.14129086868519,-23.0
48.0,16.0,1.5,-72.69328309541916,-49.69328309541916,-23.0
48.0,18.0,1.5,-72.23583927977211,-49.23583927977211,-23.0
48.0,20.0,1.5,-71.77141326741975,-48.771413267419746,-23.0
48.0,22.0,1.5,-71.30361450851785,-48.30361450851785,-23.0
48.0,24.0,1.5,-70.83754652152277,-47.83754652152277,-23.0
48.0,26.0,1.5,-70.3801725897849,-47.380172589784905,-23.0
48.0,28.0,1.5,-69.94064735383103,-46.940647353831025,-23.0
48.0,30.0,1.5,-69.5304991990055,-46.530499199005504,-23.0
48.0,32.0,1.5,-65.01194185424151,-46.01194185424151,-19.0
48.0,34.0,1.5,-64.44812265495716,-45.44812265495716,-19.0
48.0,36.0,1.5,-63.914985807958004,-44.914985807958004,-19.0
48.0,38.0,1.5,-63.435691196699594,-44.435691196699594,-19.0
48.0,40.0,1.5,-63.03796569574567,-44.03796569574567,-19.0
48.0,42.0,1.5,-62.75102082983028,-43.75102082983028,-19.0
48.0,44.0,1.5,-62.60011071300454,-43.60011071300454,-19.0
48.0,46.0,1.5,-62.60011071300454,-43.60011071300454,-19.0
48.0,48.0,1.5,-62.15584548627663,-43.15584548627663,-19.0
48.0,50.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
48.0,52.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
48.0,54.0,1.5,-54.888232216037494,-39.888232216037494,-15.0
48.0,56.0,1.5,-53.87662331442036,-38.87662331442036,-15.0
48.0,58.0,1.5,-53.13295615426543,-38.13295615426543,-15.0
48.0,60.0,1.5,-52.85379534670119,-37.85379534670119,-15.0
48.0,62.0,1.5,-53.13295615426543,-38.13295615426543,-15.0
48.0,64.0,1.5,-53.87662331442036,-38.87662331442036,-15.0
48.0,66.0,1.5,-54.888232216037494,-39.888232216037494,-15.0
48.0,68.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
48.0,70.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
48.0,72.0,1.5,-62.15584548627663,-43.15584548627663,-19.0
48.0,74.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
48.0,76.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
48.0,78.0,1.5,-64.90036359594995,-45.900363595949955,-19.0
48.0,80.0,1.5,-69.68416280599263,-46.68416280599263,-23.0
48.0,82.0,1.5,-70.41220921136343,-47.41220921136343,-23.0
48.0,84.0,1.5,-70.506925074122,-47.506925074121995,-23.0
48.0,86.0,1.5,-70.66033421820916,-47.66033421820916,-23.0
48.0,88.0,1.5,-70.86639142502901,-47.86639142502901,-23.0
48.0,90.0,1.5,-71.1177207056368,-48.1177207056368,-23.0
48.0,92.0,1.5,-71.40637289505372,-48.40637289505372,-23.0
48.0,94.0,1.5,-71.72447791218369,-48.72447791218369,-23.0
48.0,96.0,1.5,-72.06471928766618,-49.06471928766618,-23.0
48.0,98.0,1.5,-72.42061871637657,-49.420618716376566,-23.0
48.0,100.0,1.5,-72.78665825517649,-49.78665825517649,-23.0
50.0,0.0,1.5,-75.85602340114073,-52.85602340114073,-23.0
50.0,2.0,1.5,-75.63161039575814,-52.631610395758145,-23.0
50.0,4.0,1.5,-75.40003033668023,-52.40003033668023,-23.0
50.0,6.0,1.5,-75.03047583004349,-52.030475830043486,-23.0
50.0,8.0,1.5,-74.65064859636664,-51.650648596366636,-23.0
50.0,10.0,1.5,-74.26078659583743,-51.26078659583743,-23.0
50.0,12.0,1.5,-73.86139138409683,-50.861391384096834,-23.0
50.0,14.0,1.5,-73.45332089797307,-50.45332089797307,-23.0
50.0,16.0,1.5,-73.0379081782738,-50.037908178273796,-23.0
50.0,18.0,1.5,-72.61711000856869,-49.61711000856869,-23.0
50.0,20.0,1.5,-72.19368722481298,-49.193687224812976,-23.0
50.0,22.0,1.5,-71.77141326741975,-48.771413267419746,-23.0
50.0,24.0,1.5,-71.35529761537839,-48.35529761537839,-23.0
50.0,26.0,1.5,-70.95179415708498,-47.951794157084976,-23.0
50.0,28.0,1.5,-70.56894051173012,-47.56894051173012,-23.0
50.0,30.0,1.5,-70.09787519645937,-47.09787519645937,-23.0
50.0,32.0,1.5,-69.58876204914782,-46.58876204914782,-23.0
50.0,34.0,1.5,-69.09918536194277,-46.09918536194277,-23.0
50.0,36.0,1.5,-64.64430877566423,-45.64430877566423,-19.0
50.0,38.0,1.5,-64.24265309709776,-45.24265309709776,-19.0
50.0,40.0,1.5,-63.914985807958004,-44.914985807958004,-19.0
50.0,42.0,1.5,-63.68194711833823,-44.68194711833823,-19.0
50.0,44.0,1.5,-63.56056434020218,-44.56056434020218,-19.0
50.0,46.0,1.5,-63.07253658332161,-44.07253658332161,-19.0
50.0,48.0,1.5,-62.06995008179487,-43.06995008179487,-19.0
50.0,50.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
50.0,52.0,1.5,-59.8550756846908,-40.8550756846908,-19.0
50.0,54.0,1.5,-54.7038885825431,-39.7038885825431,-15.0
50.0,56.0,1.5,-53.64260334851798,-38.64260334851798,-15.0
50.0,58.0,1.5,-52.85379534670119,-37.85379534670119,-15.0
50.0,60.0,1.5,-52.55545010206612,-37.55545010206612,-15.0
50.0,62.0,1.5,-52.85379534670119,-37.85379534670119,-15.0
50.0,64.0,1.5,-53.64260334851798,-38.64260334851798,-15.0
50.0,66.0,1.5,-54.7038885825431,-39.7038885825431,-15.0
50.0,68.0,1.5,-59.8550756846908,-40.8550756846908,-19.0
50.0,70.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
50.0,72.0,1.5,-62.06995008179487,-43.06995008179487,-19.0
50.0,74.0,1.5,-63.07253658332161,-44.07253658332161,-19.0
50.0,76.0,1.5,-63.99924930469385,-44.99924930469385,-19.0
50.0,78.0,1.5,-64.85491706148247,-45.85491706148247,-19.0
50.0,80.0,1.5,-69.64625360887743,-46.64625360887743,-23.0
50.0,82.0,1.5,-69.68416280599263,-46.68416280599263,-23.0
50.0,84.0,1.5,-69.79594450017083,-46.79594450017083,-23.0
50.0,86.0,1.5,-69.97608208233368,-46.976082082333676,-23.0
50.0,88.0,1.5,-70.21634572306877,-47.21634572306877,-23.0
50.0,90.0,1.5,-70.506925074122,-47.506925074121995,-23.0
50.0,92.0,1.5,-70.83754652152277,-47.83754652152277,-23.0
50.0,94.0,1.5,-71.1983657119547,-48.19836571195469,-23.0
50.0,96.0,1.5,-71.58054941334726,-48.580549413347256,-23.0
50.0,98.0,1.5,-71.97656260760581,-48.976562607605814,-23.0
50.0,100.0,1.5,-72.38023067923694,-49.380230679236945,-23.0
52.0,0.0,1.5,-76.17229303991488,-53.17229303991488,-23.0
52.0,2.0,1.5,-75.95067168334432,-52.950671683344325,-23.0
52.0,4.0,1.5,-75.60755303016151,-52.60755303016151,-23.0
52.0,6.0,1.5,-75.25595972334094,-52.255959723340936,-23.0
52.0,8.0,1.5,-74.89616887885029,-51.89616887885029,-23.0
52.0,10.0,1.5,-74.5286691597139,-51.5286691597139,-23.0
52.0,12.0,1.5,-74.15422634556325,-51.154226345563245,-23.0
52.0,14.0,1.5,-73.77396492526503,-50.773964925265034,-23.0
52.0,16.0,1.5,-73.38946758406479,-50.38946758406479,-23.0
52.0,18.0,1.5,-73.00289306438219,-50.00289306438219,-23.0
52.0,20.0,1.5,-72.61711000856869,-49.61711000856869,-23.0
52.0,22.0,1.5,-72.23583927977211,-49.23583927977211,-23.0
52.0,24.0,1.5,-71.86378912239383,-48.863789122393825,-23.0
52.0,26.0,1.5,-71.50675600918817,-48.506756009188166,-23.0
52.0,28.0,1.5,-71.0768295931698,-48.076829593169805,-23.0
52.0,30.0,1.5,-70.61487777371897,-47.61487777371897,-23.0
52.0,32.0,1.5,-70.16596783789973,-47.16596783789973,-23.0
52.0,34.0,1.5,-69.74041328239957,-46.74041328239957,-23.0
52.0,36.0,1.5,-69.35086875423767,-46.350868754237666,-23.0
52.0,38.0,1.5,-65.01194185424151,-46.01194185424151,-19.0
52.0,40.0,1.5,-64.73917550616457,-45.73917550616457,-19.0
52.0,42.0,1.5,-64.54732342342709,-45.54732342342709,-19.0
52.0,44.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
52.0,46.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
52.0,48.0,1.5,-62.15584548627663,-43.15584548627663,-19.0
52.0,50.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
52.0,52.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
52.0,54.0,1.5,-54.888232216037494,-39.888232216037494,-15.0
52.0,56.0,1.5,-53.87662331442036,-38.87662331442036,-15.0
52.0,58.0,1.5,-53.13295615426543,-38.13295615426543,-15.0
52.0,60.0,1.5,-52.85379534670119,-37.85379534670119,-15.0
52.0,62.0,1.5,-53.13295615426543,-38.13295615426543,-15.0
52.0,64.0,1.5,-53.87662331442036,-38.87662331442036,-15.0
52.0,66.0,1.5,-54.888232216037494,-39.888232216037494,-15.0
52.0,68.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
52.0,70.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
52.0,72.0,1.5,-62.15584548627663,-43.15584548627663,-19.0
52.0,74.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
52.0,76.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
52.0,78.0,1.5,-64.90036359594995,-45.900363595949955,-19.0
52.0,80.0,1.5,-64.85491706148247,-45.85491706148247,-19.0
52.0,82.0,1.5,-64.90036359594995,-45.900363595949955,-19.0
52.0,84.0,1.5,-65.03391758649019,-46.03391758649019,-19.0
52.0,86.0,1.5,-69.24776729937588,-46.24776729937588,-23.0
52.0,88.0,1.5,-69.5304991990055,-46.530499199005504,-23.0
52.0,90.0,1.5,-69.86889856956944,-46.86889856956944,-23.0
52.0,92.0,1.5,-70.24960922560592,-47.24960922560592,-23.0
52.0,94.0,1.5,-70.66033421820916,-47.66033421820916,-23.0
52.0,96.0,1.5,-71.09050278768026,-48.090502787680265,-23.0
52.0,98.0,1.5,-71.53149339081023,-48.531493390810226,-23.0
52.0,100.0,1.5,-71.97656260760581,-48.976562607605814,-23.0
54.0,0.0,1.5,-76.47104257926563,-53.47104257926563,-23.0
54.0,2.0,1.5,-76.1510586995118,-53.15105869951179,-23.0
54.0,4.0,1.5,-75.82400997332485,-52.82400997332485,-23.0
54.0,6.0,1.5,-75.49018552078792,-52.49018552078792,-23.0
54.0,8.0,1.5,-75.15004513548399,-52.15004513548399,-23.0
54.0,10.0,1.5,-74.8042664683768,-51.804266468376795,-23.0
54.0,12.0,1.5,-74.45380239235388,-51.45380239235388,-23.0
54.0,14.0,1.5,-74.09994942968544,-51.09994942968544,-23.0
54.0,16.0,1.5,-73.74442724834097,-50.74442724834097,-23.0
54.0,18.0,1.5,-73.38946758406479,-50.38946758406479,-23.0
54.0,20.0,1.5,-73.0379081782738,-50.037908178273796,-23.0
54.0,22.0,1.5,-72.69328309541916,-49.69328309541916,-23.0
54.0,24.0,1.5,-72.3598949332414,-49.35989493324141,-23.0
54.0,26.0,1.5,-71.96541612777764,-48.965416127777644,-23.0
54.0,28.0,1.5,-71.54380944250707,-48.54380944250707,-23.0
54.0,30.0,1.5,-71.13126596361596,-48.13126596361596,-23.0
54.0,32.0,1.5,-70.73505339146351,-47.73505339146351,-23.0
54.0,34.0,1.5,-70.36406521918735,-47.36406521918735,-23.0
54.0,36.0,1.5,-70.02869790795737,-47.028697907957365,-23.0
54.0,38.0,1.5,-69.74041328239957,-46.74041328239957,-23.0
54.0,40.0,1.5,-69.51090325004972,-46.51090325004972,-23.0
54.0,42.0,1.5,-65.03391758649019,-46.03391758649019,-19.0
54.0,44.0,1.5,-64.21627218184727,-45.21627218184727,-19.0
54.0,46.0,1.5,-63.33962214061199,-44.33962214061199,-19.0
54.0,48.0,1.5,-62.40378599560063,-43.40378599560063,-19.0
54.0,50.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
54.0,52.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
54.0,54.0,1.5,-59.39850388448616,-40.39850388448616,-19.0
54.0,56.0,1.5,-54.51137197483072,-39.51137197483072,-15.0
54.0,58.0,1.5,-53.87662331442036,-38.87662331442036,-15.0
54.0,60.0,1.5,-53.64260334851798,-38.64260334851798,-15.0
54.0,62.0,1.5,-53.87662331442036,-38.87662331442036,-15.0
54.0,64.0,1.5,-54.51137197483072,-39.51137197483072,-15.0
54.0,66.0,1.5,-59.39850388448616,-40.39850388448616,-19.0
54.0,68.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
54.0,70.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
54.0,72.0,1.5,-62.40378599560063,-43.40378599560063,-19.0
54.0,74.0,1.5,-63.33962214061199,-44.33962214061199,-19.0
54.0,76.0,1.5,-64.21627218184727,-45.21627218184727,-19.0
54.0,78.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
54.0,80.0,1.5,-63.99924930469385,-44.99924930469385,-19.0
54.0,82.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
54.0,84.0,1.5,-64.21627218184727,-45.21627218184727,-19.0
54.0,86.0,1.5,-64.47313608519212,-45.473136085192124,-19.0
54.0,88.0,1.5,-64.80898992025112,-45.80898992025112,-19.0
54.0,90.0,1.5,-69.20583147739768,-46.20583147739768,-23.0
54.0,92.0,1.5,-69.64625360887743,-46.64625360887743,-23.0
54.0,94.0,1.5,-70.11499870733289,-47.11499870733289,-23.0
54.0,96.0,1.5,-70.5996192782022,-47.5996192782022,-23.0
54.0,98.0,1.5,-71.09050278768026,-48.090502787680265,-23.0
54.0,100.0,1.5,-71.58054941334726,-48.580549413347256,-23.0
56.0,0.0,1.5,-76.66441652737075,-53.66441652737075,-23.0
56.0,2.0,1.5,-76.35886989145791,-53.358869891457914,-23.0
56.0,4.0,1.5,-76.04766318920502,-53.047663189205025,-23.0
56.0,6.0,1.5,-75.73122086877657,-52.731220868776575,-23.0
56.0,8.0,1.5,-75.41014049941643,-52.41014049941643,-23.0
56.0,10.0,1.5,-75.08523393694685,-52.08523393694685,-23.0
56.0,12.0,1.5,-74.75757553177249,-51.75757553177249,-23.0
56.0,14.0,1.5,-74.42855722876865,-51.42855722876865,-23.0
56.0,16.0,1.5,-74.09994942968544,-51.09994942968544,-23.0
56.0,18.0,1.5,-73.77396492526503,-50.773964925265034,-23.0
56.0,20.0,1.5,-73.45332089797307,-50.45332089797307,-23.0
56.0,22.0,1.5,-73.14129086868519,-50.14129086868519,-23.0
56.0,24.0,1.5,-72.77741056508333,-49.77741056508333,-23.0
56.0,26.0,1.5,-72.39036295520998,-49.39036295520998,-23.0
56.0,28.0,1.5,-72.00983141876537,-49.00983141876537,-23.0
56.0,30.0,1.5,-71.64110033939446,-48.641100339394455,-23.0
56.0,32.0,1.5,-71.2905970545784,-48.2905970545784,-23.0
56.0,34.0,1.5,-70.96586608456548,-47.96586608456548,-23.0
56.0,36.0,1.5,-70.67538124865868,-47.67538124865868,-23.0
56.0,38.0,1.5,-70.42813933401689,-47.42813933401689,-23.0
56.0,40.0,1.5,-69.97608208233368,-46.976082082333676,-23.0
56.0,42.0,1.5,-69.24776729937588,-46.24776729937588,-23.0
56.0,44.0,1.5,-64.47313608519212,-45.473136085192124,-19.0
56.0,46.0,1.5,-63.651917993899474,-44.651917993899474,-19.0
56.0,48.0,1.5,-62.78794300604511,-43.78794300604511,-19.0
56.0,50.0,1.5,-61.89288831896681,-42.89288831896681,-19.0
56.0,52.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
56.0,54.0,1.5,-60.13479857207065,-41.13479857207065,-19.0
56.0,56.0,1.5,-59.39850388448616,-40.39850388448616,-19.0
56.0,58.0,1.5,-54.888232216037494,-39.888232216037494,-15.0
56.0,60.0,1.5,-54.7038885825431,-39.7038885825431,-15.0
56.0,62.0,1.5,-54.888232216037494,-39.888232216037494,-15.0
56.0,64.0,1.5,-59.39850388448616,-40.39850388448616,-19.0
56.0,66.0,1.5,-60.13479857207065,-41.13479857207065,-19.0
56.0,68.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
56.0,70.0,1.5,-61.89288831896681,-42.89288831896681,-19.0
56.0,72.0,1.5,-62.78794300604511,-43.78794300604511,-19.0
56.0,74.0,1.5,-63.651917993899474,-44.651917993899474,-19.0
56.0,76.0,1.5,-63.33962214061199,-44.33962214061199,-19.0
56.0,78.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
56.0,80.0,1.5,-63.07253658332161,-44.07253658332161,-19.0
56.0,82.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
56.0,84.0,1.5,-63.33962214061199,-44.33962214061199,-19.0
56.0,86.0,1.5,-63.651917993899474,-44.651917993899474,-19.0
56.0,88.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
56.0,90.0,1.5,-64.52273485204606,-45.52273485204606,-19.0
56.0,92.0,1.5,-65.03391758649019,-46.03391758649019,-19.0
56.0,94.0,1.5,-69.56942781657432,-46.56942781657432,-23.0
56.0,96.0,1.5,-70.11499870733289,-47.11499870733289,-23.0
56.0,98.0,1.5,-70.66033421820916,-47.66033421820916,-23.0
56.0,100.0,1.5,-71.1983657119547,-48.19836571195469,-23.0
58.0,0.0,1.5,-76.86402108141351,-53.86402108141351,-23.0
58.0,2.0,1.5,-76.5726708550871,-53.5726708550871,-23.0
58.0,4.0,1.5,-76.27693476803927,-53.27693476803927,-23.0
58.0,6.0,1.5,-75.97733945951487,-52.977339459514866,-23.0
58.0,8.0,1.5,-75.67458065519497,-52.67458065519497,-23.0
58.0,10.0,1.5,-75.36955786093705,-52.36955786093705,-23.0
58.0,12.0,1.5,-75.0634134743051,-52.063413474305094,-23.0
58.0,14.0,1.5,-74.75757553177249,-51.75757553177249,-23.0
58.0,16.0,1.5,-74.45380239235388,-51.45380239235388,-23.0
58.0,18.0,1.5,-74.15422634556325,-51.154226345563245,-23.0
58.0,20.0,1.5,-73.86139138409683,-50.861391384096834,-23.0
58.0,22.0,1.5,-73.52405126181426,-50.524051261814265,-23.0
58.0,24.0,1.5,-73.16675653550709,-50.16675653550709,-23.0
58.0,26.0,1.5,-72.81428375931341,-49.81428375931341,-23.0
58.0,28.0,1.5,-72.47058124404495,-49.47058124404495,-23.0
58.0,30.0,1.5,-72.1404152312746,-49.1404152312746,-23.0
58.0,32.0,1.5,-71.82937802270237,-48.82937802270237,-23.0
58.0,34.0,1.5,-71.54380944250707,-48.54380944250707,-23.0
58.0,36.0,1.5,-71.2905970545784,-48.2905970545784,-23.0
58.0,38.0,1.5,-70.86639142502901,-47.86639142502901,-23.0
58.0,40.0,1.5,-70.21634572306877,-47.21634572306877,-23.0
58.0,42.0,1.5,-69.5304991990055,-46.530499199005504,-23.0
58.0,44.0,1.5,-64.80898992025112,-45.80898992025112,-19.0
58.0,46.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
58.0,48.0,1.5,-63.274374794026755,-44.274374794026755,-19.0
58.0,50.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
58.0,52.0,1.5,-61.708299799543,-42.708299799543,-19.0
58.0,54.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
58.0,56.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
58.0,58.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
58.0,60.0,1.5,-59.8550756846908,-40.8550756846908,-19.0
58.0,62.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
58.0,64.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
58.0,66.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
58.0,68.0,1.5,-61.708299799543,-42.708299799543,-19.0
58.0,70.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
58.0,72.0,1.5,-63.274374794026755,-44.274374794026755,-19.0
58.0,74.0,1.5,-62.78794300604511,-43.78794300604511,-19.0
58.0,76.0,1.5,-62.40378599560063,-43.40378599560063,-19.0
58.0,78.0,1.5,-62.15584548627663,-43.15584548627663,-19.0
58.0,80.0,1.5,-62.06995008179487,-43.06995008179487,-19.0
58.0,82.0,1.5,-62.15584548627663,-43.15584548627663,-19.0
58.0,84.0,1.5,-62.40378599560063,-43.40378599560063,-19.0
58.0,86.0,1.5,-62.78794300604511,-43.78794300604511,-19.0
58.0,88.0,1.5,-63.274374794026755,-44.274374794026755,-19.0
58.0,90.0,1.5,-63.82905499498156,-44.82905499498156,-19.0
58.0,92.0,1.5,-64.42296432352174,-45.42296432352174,-19.0
58.0,94.0,1.5,-65.03391758649019,-46.03391758649019,-19.0
58.0,96.0,1.5,-69.64625360887743,-46.64625360887743,-23.0
58.0,98.0,1.5,-70.24960922560592,-47.24960922560592,-23.0
58.0,100.0,1.5,-70.83754652152277,-47.83754652152277,-23.0
60.0,0.0,1.5,-77.06866106837785,-54.06866106837785,-23.0
60.0,2.0,1.5,-76.79115881131537,-53.79115881131537,-23.0
60.0,4.0,1.5,-76.51041232032185,-53.51041232032185,-23.0
60.0,6.0,1.5,-76.22702128882662,-53.22702128882662,-23.0
60.0,8.0,1.5,-75.94174591050373,-52.94174591050373,-23.0
60.0,10.0,1.5,-75.65553523146846,-52.65553523146846,-23.0
60.0,12.0,1.5,-75.36955786093705,-52.36955786093705,-23.0
60.0,14.0,1.5,-75.08523393694685,-52.08523393694685,-23.0
60.0,16.0,1.5,-74.8042664683768,-51.804266468376795,-23.0
60.0,18.0,1.5,-74.5286691597139,-51.5286691597139,-23.0
60.0,20.0,1.5,-74.21448786878341,-51.21448786878341,-23.0
60.0,22.0,1.5,-73.8829757473614,-50.8829757473614,-23.0
60.0,24.0,1.5,-73.55512097496901,-50.555120974969014,-23.0
60.0,26.0,1.5,-73.23394387221546,-50.23394387221546,-23.0
60.0,28.0,1.5,-72.92306134835263,-49.92306134835263,-23.0
60.0,30.0,1.5,-72.6267050300226,-49.626705030022606,-23.0
60.0,32.0,1.5,-72.3496912402797,-49.3496912402797,-23.0
60.0,34.0,1.5,-72.09732209190753,-49.09732209190753,-23.0
60.0,36.0,1.5,-71.70081863776846,-48.700818637768464,-23.0
60.0,38.0,1.5,-71.1177207056368,-48.1177207056368,-23.0
60.0,40.0,1.5,-70.506925074122,-47.506925074121995,-23.0
60.0,42.0,1.5,-69.86889856956944,-46.86889856956944,-23.0
60.0,44.0,1.5,-69.20583147739768,-46.20583147739768,-23.0
60.0,46.0,1.5,-64.52273485204606,-45.52273485204606,-19.0
60.0,48.0,1.5,-63.82905499498156,-44.82905499498156,-19.0
60.0,50.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
60.0,52.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
60.0,54.0,1.5,-61.89288831896681,-42.89288831896681,-19.0
60.0,56.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
60.0,58.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
60.0,60.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
60.0,62.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
60.0,64.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
60.0,66.0,1.5,-61.89288831896681,-42.89288831896681,-19.0
60.0,68.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
60.0,70.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
60.0,72.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
60.0,74.0,1.5,-61.89288831896681,-42.89288831896681,-19.0
60.0,76.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
60.0,78.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
60.0,80.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
60.0,82.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
60.0,84.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
60.0,86.0,1.5,-61.89288831896681,-42.89288831896681,-19.0
60.0,88.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
60.0,90.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
60.0,92.0,1.5,-63.82905499498156,-44.82905499498156,-19.0
60.0,94.0,1.5,-64.52273485204606,-45.52273485204606,-19.0
60.0,96.0,1.5,-69.20583147739768,-46.20583147739768,-23.0
60.0,98.0,1.5,-69.86889856956944,-46.86889856956944,-23.0
60.0,100.0,1.5,-70.506925074122,-47.506925074121995,-23.0
62.0,0.0,1.5,-77.27724996448532,-54.27724996448532,-23.0
62.0,2.0,1.5,-77.01316496164651,-54.01316496164651,-23.0
62.0,4.0,1.5,-76.7468473733806,-53.746847373380604,-23.0
62.0,6.0,1.5,-76.47894513087232,-53.47894513087232,-23.0
62.0,8.0,1.5,-76.21025516422623,-53.210255164226226,-23.0
62.0,10.0,1.5,-75.94174591050373,-52.94174591050373,-23.0
62.0,12.0,1.5,-75.67458065519497,-52.67458065519497,-23.0
62.0,14.0,1.5,-75.41014049941643,-52.41014049941643,-23.0
62.0,16.0,1.5,-75.15004513548399,-52.15004513548399,-23.0
62.0,18.0,1.5,-74.8562006575855,-51.856200657585504,-23.0
62.0,20.0,1.5,-74.54718591820642,-51.547185918206424,-23.0
62.0,22.0,1.5,-74.24100469113674,-51.24100469113674,-23.0
